name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,1,11,22,1,Driving Hook Shot,2PT Field Goal,8,Memphis Grizzlies,-38,78,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,1,10,45,0,Fadeaway Jump Shot,2PT Field Goal,17,Memphis Grizzlies,-158,83,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,1,7,8,1,Putback Layup Shot,2PT Field Goal,0,Memphis Grizzlies,0,-6,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,1,6,36,0,Reverse Layup Shot,2PT Field Goal,0,Memphis Grizzlies,3,1,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,1,5,43,1,Jump Shot,3PT Field Goal,26,Memphis Grizzlies,130,228,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,1,5,4,1,Turnaround Hook Shot,2PT Field Goal,7,Memphis Grizzlies,67,35,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,2,11,1,0,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,8,Memphis Grizzlies,-82,33,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,2,9,20,0,Driving Floating Jump Shot,2PT Field Goal,12,Memphis Grizzlies,-99,73,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,2,7,9,0,Jump Shot,3PT Field Goal,24,Memphis Grizzlies,184,167,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,2,5,12,0,Turnaround Hook Shot,2PT Field Goal,8,Memphis Grizzlies,-40,76,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,2,5,4,0,Driving Layup Shot,2PT Field Goal,0,Memphis Grizzlies,-8,2,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,2,1,11,0,Layup Shot,2PT Field Goal,0,Memphis Grizzlies,0,0,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,3,11,37,0,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,15,Memphis Grizzlies,107,110,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,3,9,13,0,Driving Layup Shot,2PT Field Goal,5,Memphis Grizzlies,14,55,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,3,8,48,1,Turnaround Jump Shot,2PT Field Goal,4,Memphis Grizzlies,-36,19,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,3,7,54,1,Driving Finger Roll Layup Shot,2PT Field Goal,0,Memphis Grizzlies,1,5,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,3,3,42,1,Jump Shot,2PT Field Goal,12,Memphis Grizzlies,-53,109,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,3,3,18,0,Floating Jump shot,2PT Field Goal,11,Memphis Grizzlies,62,95,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,3,3,13,0,Tip Layup Shot,2PT Field Goal,0,Memphis Grizzlies,0,-6,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,3,3,9,0,Driving Layup Shot,2PT Field Goal,0,Memphis Grizzlies,0,-1,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,4,9,31,1,Alley Oop Layup shot,2PT Field Goal,0,Memphis Grizzlies,7,5,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,4,7,39,0,Pullup Jump shot,2PT Field Goal,15,Memphis Grizzlies,-100,113,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/18/17,2017,6583,1610612740,400974704,4,6,12,1,Layup Shot,2PT Field Goal,1,Memphis Grizzlies,7,15,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,1,9,42,0,Jump Shot,2PT Field Goal,16,Los Angeles Lakers,-3,165,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,1,5,8,1,Pullup Jump shot,2PT Field Goal,18,Los Angeles Lakers,109,147,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,1,3,43,0,Jump Shot,3PT Field Goal,24,Los Angeles Lakers,65,239,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,1,3,21,1,Alley Oop Dunk Shot,2PT Field Goal,0,Los Angeles Lakers,3,8,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,1,2,32,1,Driving Layup Shot,2PT Field Goal,3,Los Angeles Lakers,-24,26,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,2,6,12,1,Reverse Layup Shot,2PT Field Goal,1,Los Angeles Lakers,3,10,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,2,5,22,0,Pullup Jump shot,2PT Field Goal,13,Los Angeles Lakers,-96,96,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,2,4,56,1,Step Back Jump shot,2PT Field Goal,0,Los Angeles Lakers,-7,6,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,2,4,39,0,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,-117,223,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,2,1,33,0,Driving Floating Jump Shot,2PT Field Goal,13,Los Angeles Lakers,-98,89,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,3,11,45,1,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,126,216,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,3,11,22,1,Running Layup Shot,2PT Field Goal,0,Los Angeles Lakers,-3,9,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,3,10,19,1,Tip Dunk Shot,2PT Field Goal,0,Los Angeles Lakers,0,-6,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,3,9,21,1,Cutting Dunk Shot,2PT Field Goal,1,Los Angeles Lakers,-5,13,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,3,7,21,0,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,68,246,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,3,5,40,0,Jump Shot,2PT Field Goal,21,Los Angeles Lakers,94,190,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,3,3,39,0,Layup Shot,2PT Field Goal,1,Los Angeles Lakers,-9,13,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/22/17,2017,6583,1610612740,400974791,4,10,34,0,Jump Shot,3PT Field Goal,25,Los Angeles Lakers,-4,256,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/24/17,2017,6583,1610612740,400974804,1,9,11,0,Driving Floating Jump Shot,2PT Field Goal,7,Portland Trail Blazers,-14,74,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/24/17,2017,6583,1610612740,400974804,1,8,14,1,Layup Shot,2PT Field Goal,1,Portland Trail Blazers,0,11,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,1,10,32,1,Layup Shot,2PT Field Goal,1,Cleveland Cavaliers,5,17,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,1,5,58,0,Hook Shot,2PT Field Goal,8,Cleveland Cavaliers,80,10,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,1,5,33,1,Jump Shot,2PT Field Goal,9,Cleveland Cavaliers,-79,59,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,1,4,35,1,Layup Shot,2PT Field Goal,2,Cleveland Cavaliers,15,20,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,1,3,45,0,Jump Shot,2PT Field Goal,16,Cleveland Cavaliers,-112,115,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,1,1,19,1,Layup Shot,2PT Field Goal,3,Cleveland Cavaliers,-33,20,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,2,6,25,0,Layup Shot,2PT Field Goal,5,Cleveland Cavaliers,-40,41,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,2,6,14,1,Putback Layup Shot,2PT Field Goal,0,Cleveland Cavaliers,0,-6,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,2,5,26,0,Layup Shot,2PT Field Goal,6,Cleveland Cavaliers,-54,34,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,2,5,1,0,Dunk Shot,2PT Field Goal,2,Cleveland Cavaliers,-12,17,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,2,0,41,0,Jump Shot,2PT Field Goal,14,Cleveland Cavaliers,-122,69,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,3,10,23,0,Jump Shot,3PT Field Goal,27,Cleveland Cavaliers,121,245,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,3,8,33,1,Layup Shot,2PT Field Goal,2,Cleveland Cavaliers,-16,21,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,3,6,26,0,Jump Shot,2PT Field Goal,18,Cleveland Cavaliers,154,99,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,3,4,36,1,Layup Shot,2PT Field Goal,5,Cleveland Cavaliers,-11,56,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,3,2,30,0,Jump Shot,2PT Field Goal,17,Cleveland Cavaliers,-29,172,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,4,10,44,1,Turnaround Jump Shot,2PT Field Goal,11,Cleveland Cavaliers,-117,6,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,4,10,12,1,Jump Shot,3PT Field Goal,23,Cleveland Cavaliers,-237,10,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,4,9,46,1,Putback Dunk Shot,2PT Field Goal,0,Cleveland Cavaliers,0,-6,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,4,9,20,1,Jump Shot,3PT Field Goal,28,Cleveland Cavaliers,139,248,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,4,7,53,0,Jump Shot,2PT Field Goal,10,Cleveland Cavaliers,-60,82,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/28/17,2017,6583,1610612740,400974828,4,6,45,0,Jump Shot,3PT Field Goal,27,Cleveland Cavaliers,-139,232,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,1,11,43,0,Jump Shot,2PT Field Goal,9,Orlando Magic,-94,-13,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,1,9,22,1,Dunk Shot,2PT Field Goal,1,Orlando Magic,-13,8,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,1,7,15,0,Dunk Shot,2PT Field Goal,0,Orlando Magic,-5,5,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,1,6,47,1,Turnaround Jump Shot,2PT Field Goal,13,Orlando Magic,-121,63,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,1,4,20,1,Dunk Shot,2PT Field Goal,1,Orlando Magic,-13,6,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,1,3,33,0,Jump Shot,3PT Field Goal,24,Orlando Magic,176,170,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,1,3,4,1,Hook Shot,2PT Field Goal,10,Orlando Magic,-60,81,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,1,2,39,1,Jump Shot,2PT Field Goal,21,Orlando Magic,2,211,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,2,7,26,1,Floating Jump shot,2PT Field Goal,10,Orlando Magic,-14,105,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,2,6,35,1,Hook Shot,2PT Field Goal,7,Orlando Magic,-6,76,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,2,3,45,1,Putback Dunk Shot,2PT Field Goal,0,Orlando Magic,0,-6,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,3,11,26,1,Hook Shot,2PT Field Goal,3,Orlando Magic,11,32,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,3,10,37,0,Pullup Jump shot,2PT Field Goal,8,Orlando Magic,-62,61,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,3,4,5,0,Putback Dunk Shot,2PT Field Goal,0,Orlando Magic,0,-6,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,3,3,4,1,Layup Shot,2PT Field Goal,2,Orlando Magic,1,24,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,3,2,25,1,Jump Shot,2PT Field Goal,14,Orlando Magic,142,24,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,3,1,55,0,Jump Shot,2PT Field Goal,15,Orlando Magic,60,143,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,4,7,2,1,Dunk Shot,2PT Field Goal,0,Orlando Magic,3,6,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,4,6,35,0,Jump Shot,3PT Field Goal,24,Orlando Magic,-218,103,0,0,,0,0
Anthony Davis,New Orleans Pelicans,10/30/17,2017,6583,1610612740,400974848,4,6,8,1,Dunk Shot,2PT Field Goal,0,Orlando Magic,0,6,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,1,8,32,1,Hook Shot,2PT Field Goal,10,Minnesota Timberwolves,4,107,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,1,7,58,0,Turnaround Jump Shot,2PT Field Goal,12,Minnesota Timberwolves,-127,11,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,1,3,18,1,Running Layup Shot,2PT Field Goal,1,Minnesota Timberwolves,9,8,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,2,10,37,1,Dunk Shot,2PT Field Goal,1,Minnesota Timberwolves,-16,4,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,2,8,38,0,Alley Oop Layup shot,2PT Field Goal,0,Minnesota Timberwolves,2,1,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,2,7,24,0,Hook Shot,2PT Field Goal,6,Minnesota Timberwolves,48,44,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,2,6,37,1,Floating Jump shot,2PT Field Goal,6,Minnesota Timberwolves,0,63,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,2,5,5,0,Jump Shot,2PT Field Goal,21,Minnesota Timberwolves,-85,195,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,2,0,47,0,Jump Shot,3PT Field Goal,24,Minnesota Timberwolves,-232,88,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,3,11,4,0,Layup Shot,2PT Field Goal,8,Minnesota Timberwolves,79,14,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,3,9,29,0,Jump Shot,3PT Field Goal,25,Minnesota Timberwolves,203,155,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,3,8,26,1,Layup Shot,2PT Field Goal,1,Minnesota Timberwolves,18,-4,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,3,3,56,1,Layup Shot,2PT Field Goal,1,Minnesota Timberwolves,11,5,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,3,2,20,1,Cutting Dunk Shot,2PT Field Goal,0,Minnesota Timberwolves,8,-1,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,3,1,45,0,Jump Shot,3PT Field Goal,23,Minnesota Timberwolves,-226,46,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,3,1,5,0,Tip Layup Shot,2PT Field Goal,0,Minnesota Timberwolves,0,-6,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,4,2,22,1,Cutting Dunk Shot,2PT Field Goal,0,Minnesota Timberwolves,6,3,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/1/17,2017,6583,1610612740,400974864,4,1,9,0,Fadeaway Jump Shot,2PT Field Goal,10,Minnesota Timberwolves,-106,26,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,1,8,29,1,Turnaround Hook Shot,2PT Field Goal,4,Dallas Mavericks,-11,46,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,1,7,24,1,Running Alley Oop Dunk Shot,2PT Field Goal,0,Dallas Mavericks,-2,5,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,1,6,55,1,Jump Bank Shot,2PT Field Goal,1,Dallas Mavericks,-19,4,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,1,4,17,1,Jump Shot,2PT Field Goal,13,Dallas Mavericks,134,20,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,1,3,48,1,Turnaround Fadeaway shot,2PT Field Goal,12,Dallas Mavericks,-59,113,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,2,8,35,0,Layup Shot,2PT Field Goal,3,Dallas Mavericks,-31,11,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,2,5,5,1,Driving Floating Jump Shot,2PT Field Goal,10,Dallas Mavericks,28,104,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,2,3,47,0,Turnaround Hook Shot,2PT Field Goal,5,Dallas Mavericks,2,55,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,2,1,50,1,Alley Oop Dunk Shot,2PT Field Goal,0,Dallas Mavericks,6,-1,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,2,0,35,1,Layup Shot,2PT Field Goal,1,Dallas Mavericks,-2,11,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,3,0,58,0,Jump Shot,3PT Field Goal,26,Dallas Mavericks,-149,218,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,4,11,29,0,Running Pull-Up Jump Shot,2PT Field Goal,15,Dallas Mavericks,-18,152,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,4,9,26,1,Dunk Shot,2PT Field Goal,2,Dallas Mavericks,-12,21,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,4,8,3,0,Driving Floating Bank Jump Shot,2PT Field Goal,1,Dallas Mavericks,-16,8,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,4,7,59,1,Jump Bank Shot,2PT Field Goal,0,Dallas Mavericks,-7,7,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,4,7,31,0,Jump Shot,3PT Field Goal,26,Dallas Mavericks,-117,233,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,4,3,30,0,Turnaround Hook Shot,2PT Field Goal,9,Dallas Mavericks,-94,17,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,4,2,59,0,Turnaround Jump Shot,2PT Field Goal,12,Dallas Mavericks,-115,54,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/3/17,2017,6583,1610612740,400974876,4,2,24,0,Jump Shot,2PT Field Goal,14,Dallas Mavericks,-127,71,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,1,10,11,1,Dunk Shot,2PT Field Goal,0,Chicago Bulls,0,7,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,1,8,26,0,Jump Shot,2PT Field Goal,20,Chicago Bulls,-70,190,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,1,7,35,1,Layup Shot,2PT Field Goal,0,Chicago Bulls,4,4,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,1,6,22,1,Driving Layup Shot,2PT Field Goal,1,Chicago Bulls,10,15,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,1,4,9,1,Layup Shot,2PT Field Goal,5,Chicago Bulls,-22,52,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,2,11,1,0,Jump Shot,2PT Field Goal,20,Chicago Bulls,0,206,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,2,9,25,1,Cutting Layup Shot,2PT Field Goal,1,Chicago Bulls,9,8,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,2,1,55,1,Dunk Shot,2PT Field Goal,1,Chicago Bulls,-3,10,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,3,7,37,1,Layup Shot,2PT Field Goal,1,Chicago Bulls,-10,8,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,3,5,20,0,Turnaround Hook Shot,2PT Field Goal,6,Chicago Bulls,-60,20,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,3,4,23,1,Layup Shot,2PT Field Goal,0,Chicago Bulls,6,4,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,3,2,20,1,Jump Shot,3PT Field Goal,25,Chicago Bulls,3,257,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,3,1,49,0,Layup Shot,2PT Field Goal,3,Chicago Bulls,2,36,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,4,3,50,0,Fadeaway Jump Shot,2PT Field Goal,14,Chicago Bulls,63,132,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,4,1,30,1,Alley Oop Dunk Shot,2PT Field Goal,0,Chicago Bulls,3,-4,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,5,3,25,1,Alley Oop Dunk Shot,2PT Field Goal,1,Chicago Bulls,6,17,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/4/17,2017,6583,1610612740,400974884,5,0,15,0,Jump Shot,3PT Field Goal,24,Chicago Bulls,-128,211,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/7/17,2017,6583,1610612740,400974901,1,9,46,1,Jump Shot,2PT Field Goal,9,Indiana Pacers,5,96,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/7/17,2017,6583,1610612740,400974901,1,8,19,1,Jump Shot,3PT Field Goal,26,Indiana Pacers,107,240,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/7/17,2017,6583,1610612740,400974901,1,7,11,1,Driving Layup Shot,2PT Field Goal,1,Indiana Pacers,5,10,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/7/17,2017,6583,1610612740,400974901,1,6,41,0,Hook Bank Shot,2PT Field Goal,5,Indiana Pacers,56,10,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/7/17,2017,6583,1610612740,400974901,1,5,25,1,Jump Shot,2PT Field Goal,17,Indiana Pacers,-81,159,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/7/17,2017,6583,1610612740,400974901,1,1,53,1,Cutting Dunk Shot,2PT Field Goal,1,Indiana Pacers,3,11,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/7/17,2017,6583,1610612740,400974901,2,1,26,1,Jump Shot,3PT Field Goal,23,Indiana Pacers,-234,-13,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/7/17,2017,6583,1610612740,400974901,3,11,45,1,Alley Oop Layup shot,2PT Field Goal,1,Indiana Pacers,-8,12,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/7/17,2017,6583,1610612740,400974901,3,7,8,1,Jump Shot,3PT Field Goal,26,Indiana Pacers,-98,241,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/7/17,2017,6583,1610612740,400974901,3,4,11,1,Jump Shot,2PT Field Goal,15,Indiana Pacers,134,78,0,0,,0,0
Anthony Davis,New Orleans Pelicans,11/7/17,2017,6583,1610612740,400974901,3,2,42,1,Alley Oop Dunk Shot,2PT Field Goal,0,Indiana Pacers,3,2,0,0,,0,0
